Time,Pos_x,Pos_y,Pos_z,Vel_x,Vel_y,Vel_z,Des_x,Des_y,Des_z,Position_Error,Traj_time,Yaw,Battery_Voltage,PWM_0,PWM_1,PWM_2,PWM_3
1770216054.265751,-0.007999834604561329,0.014964191243052483,5.7627105712890625,0.009694026783108711,-0.003280260134488344,0.5978538990020752,0.0,0.0,6.400455677777719,0.6379708027985976,4.3799942430000005,0.0,15.699000358581543,782,782,782,784
1770216054.2862873,-0.007999834604561329,0.014964191243052483,5.7627105712890625,0.009694026783108711,-0.003280260134488344,0.5978538990020752,0.0,0.0,6.4201652299936525,0.6576735912484458,4.4004461290000005,0.0,15.699000358581543,782,782,782,784
1770216054.3058043,-0.0078033264726400375,0.014067809097468853,5.78287935256958,0.009441280737519264,-0.005039018578827381,0.6087451577186584,0.0,0.0,6.4392475124307875,0.6565652720304578,4.420067612,0.0,15.699000358581543,782,782,782,784
1770216054.3260942,-0.0078033264726400375,0.014067809097468853,5.78287935256958,0.009441280737519264,-0.005039018578827381,0.6087451577186584,0.0,0.0,6.459107235427885,0.6764192078229789,4.440305185000001,0.0,15.699000358581543,782,782,782,784
1770216054.3461778,-0.00760364904999733,0.013142157346010208,5.803443908691406,0.009265175089240074,-0.00654017785564065,0.6196679472923279,0.0,0.0,6.478959260029958,0.6756859637972584,4.460352208000001,0.0,15.699000358581543,781,781,782,782
1770216054.3665926,-0.007347609382122755,0.012176797725260258,5.824367523193359,0.009168481454253197,-0.008128185756504536,0.6306108832359314,0.0,0.0,6.499320515826436,0.675102809971059,4.480727968,0.0,15.699000358581543,781,781,782,782
1770216054.3860884,-0.007347609382122755,0.012176797725260258,5.824367523193359,0.009168481454253197,-0.008128185756504536,0.6306108832359314,0.0,0.0,6.518994869071456,0.6947729207504585,4.5002418330000005,0.0,15.699000358581543,781,781,782,782
1770216054.405707,-0.007022195495665073,0.011193796060979366,5.845674514770508,0.00915790069848299,-0.00955301895737648,0.641574501991272,0.0,0.0,6.5390804748819376,0.6935318578247778,4.519990545000001,0.0,15.699000358581543,781,781,782,782
1770216054.425729,-0.007022195495665073,0.011193796060979366,5.845674514770508,0.00915790069848299,-0.00955301895737648,0.641574501991272,0.0,0.0,6.559628334098292,0.7140760942872718,4.540016755,0.0,15.699000358581543,781,781,782,782
1770216054.445722,-0.006687059998512268,0.01022535189986229,5.86735725402832,0.009099848568439484,-0.010916889645159245,0.6526528000831604,0.0,0.0,6.580299426084936,0.7130468535024225,4.5599863670000005,0.0,15.699000358581543,782,782,783,783
