tick,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,qua_x,qua_y,qua_z,qua_w,pwm_1,pwm_2,pwm_3,pwm_4,voltage
1770446040657233,-0.005221932660788298,1.9828868675976992,5.144204616546631,0.012437243945896626,-0.16318868100643158,-0.0024025205057114363,0.003048048820346594,0.023636993020774138,9.818412780761719,-0.0365476386290385,-0.0006275283379790793,-0.00026514580675709055,-0.9993316796822402,772,768,767,772,15.515000343322754
1770446040667235,-0.005221932660788298,1.9828868675976992,5.144204616546631,0.012437243945896626,-0.16318868100643158,-0.0024025205057114363,0.003048048820346594,0.023636993020774138,9.818412780761719,-0.0365476386290385,-0.0006275283379790793,-0.00026514580675709055,-0.9993316796822402,772,768,767,772,15.515000343322754
1770446040677326,-0.004127034451812506,1.976910686120391,5.144227981567383,0.013426701538264751,-0.18574751913547516,-0.0026623671874403954,-0.0015636146999895573,0.01473137736320616,9.82641315460205,-0.03660296771875082,-0.0005096686647704655,-0.00028959099419692547,-0.9993297149235024,772,768,767,772,15.515000343322754
1770446040687129,-0.004127034451812506,1.976910686120391,5.144227981567383,0.013426701538264751,-0.18574751913547516,-0.0026623671874403954,-0.0015636146999895573,0.01473137736320616,9.82641315460205,-0.03660296771875082,-0.0005096686647704655,-0.00028959099419692547,-0.9993297149235024,772,768,767,772,15.515000343322754
1770446040697169,-0.004127034451812506,1.976910686120391,5.144227981567383,0.013426701538264751,-0.18574751913547516,-0.0026623671874403954,-0.0074113584123551846,0.024300012737513792,9.818367004394531,-0.03660296771875082,-0.0005096686647704655,-0.00028959099419692547,-0.9993297149235024,772,768,767,772,15.515000343322754
1770446040707105,-0.003028631443157792,1.9700665697455406,5.1442975997924805,0.014158806763589382,-0.2079765498638153,-0.0028630136512219906,-0.0074113584123551846,0.024300012737513792,9.818367004394531,-0.0360503519505488,-0.00024649319334879295,-0.00033805984997717305,-0.9993498872171274,772,768,767,772,15.515000343322754
1770446040717223,-0.003028631443157792,1.9700665697455406,5.1442975997924805,0.014158806763589382,-0.2079765498638153,-0.0028630136512219906,-0.002749752253293991,0.030752003192902815,9.82711410522461,-0.0360503519505488,-0.00024649319334879295,-0.00033805984997717305,-0.9993498872171274,772,768,767,772,15.515000343322754
1770446040727202,-0.003028631443157792,1.9700665697455406,5.1442975997924805,0.014158806763589382,-0.2079765498638153,-0.0028630136512219906,-0.002749752253293991,0.030752003192902815,9.82711410522461,-0.0360503519505488,-0.00024649319334879295,-0.00033805984997717305,-0.9993498872171274,772,768,767,772,15.515000343322754
1770446040737231,-0.0019184520933777094,1.9624072909355164,5.1444091796875,0.014894037507474422,-0.22973275184631348,-0.003198145190253854,0.003080480732023716,0.027117893099786055,9.823244094848633,-0.034680317934443095,2.9492256939293655e-05,-0.00041944543202449165,-0.9993983683915549,772,768,767,772,15.515000343322754
1770446040747360,-0.0019184520933777094,1.9624072909355164,5.1444091796875,0.014894037507474422,-0.22973275184631348,-0.003198145190253854,0.003080480732023716,0.027117893099786055,9.823244094848633,-0.034680317934443095,2.9492256939293655e-05,-0.00041944543202449165,-0.9993983683915549,771,768,767,770,15.515000343322754
1770446040757177,-0.0019184520933777094,1.9624072909355164,5.1444091796875,0.014894037507474422,-0.22973275184631348,-0.003198145190253854,-0.0028017640579491854,0.02521425113082052,9.81011962890625,-0.034680317934443095,2.9492256939293655e-05,-0.00041944543202449165,-0.9993983683915549,771,768,767,770,15.515000343322754
1770446040767312,-0.0019184520933777094,1.9624072909355164,5.1444091796875,0.014894037507474422,-0.22973275184631348,-0.003198145190253854,-0.0028017640579491854,0.02521425113082052,9.81011962890625,-0.034680317934443095,2.9492256939293655e-05,-0.00041944543202449165,-0.9993983683915549,771,768,767,770,15.515000343322754
1770446040777399,-0.0007992106257006526,1.9539222419261932,5.144567012786865,0.015541165135800838,-0.25065362453460693,-0.0036939249839633703,0.000735729350708425,0.029656652361155757,9.807751655578613,-0.03373492799888657,0.00017826271812202386,-0.00048612171845633544,-0.9994306812085508,771,768,767,770,15.515000343322754
1770446040787370,-0.0007992106257006526,1.9539222419261932,5.144567012786865,0.015541165135800838,-0.25065362453460693,-0.0036939249839633703,0.000735729350708425,0.029656652361155757,9.807751655578613,-0.03373492799888657,0.00017826271812202386,-0.00048612171845633544,-0.9994306812085508,771,768,767,770,15.515000343322754
1770446040797746,-0.0007992106257006526,1.9539222419261932,5.144567012786865,0.015541165135800838,-0.25065362453460693,-0.0036939249839633703,-0.0029212411027401686,0.0344054251909268,9.799904823303223,-0.03373492799888657,0.00017826271812202386,-0.00048612171845633544,-0.9994306812085508,771,768,767,770,15.515000343322754
1770446040807188,0.00031984286033548415,1.9446550756692886,5.144717693328857,0.01591312885284424,-0.27023831009864807,-0.004173516295850277,-0.0029212411027401686,0.0344054251909268,9.799904823303223,-0.031319932466166295,0.0004821612567490218,-0.000649272191473881,-0.9995090833986746,771,768,767,770,15.515000343322754
1770446040817290,0.00031984286033548415,1.9446550756692886,5.144717693328857,0.01591312885284424,-0.27023831009864807,-0.004173516295850277,-0.009828262031078339,0.03745129331946493,9.812582015991211,-0.031319932466166295,0.0004821612567490218,-0.000649272191473881,-0.9995090833986746,771,768,767,770,15.515000343322754
1770446040827171,0.00031984286033548415,1.9446550756692886,5.144717693328857,0.01591312885284424,-0.27023831009864807,-0.004173516295850277,-0.009828262031078339,0.03745129331946493,9.812582015991211,-0.031319932466166295,0.0004821612567490218,-0.000649272191473881,-0.9995090833986746,771,768,767,770,15.515000343322754
1770446040837162,0.00031984286033548415,1.9446550756692886,5.144717693328857,0.01591312885284424,-0.27023831009864807,-0.004173516295850277,0.0013246408198028803,0.03348657116294027,9.802550315856934,-0.031319932466166295,0.0004821612567490218,-0.000649272191473881,-0.9995090833986746,771,768,767,770,15.515000343322754
1770446040847192,0.0016686326125636697,1.9321392253041267,5.144918441772461,0.01624252460896969,-0.29298970103263855,-0.0047223009169101715,0.0013246408198028803,0.03348657116294027,9.802550315856934,-0.028434609949260704,0.0007799300354586227,-0.0008893406157482766,-0.9995949548389299,769,769,769,768,15.515000343322754
1770446040857103,0.0016686326125636697,1.9321392253041267,5.144918441772461,0.01624252460896969,-0.29298970103263855,-0.0047223009169101715,-0.0033183912746608257,0.03208361193537832,9.814312934875488,-0.028434609949260704,0.0007799300354586227,-0.0008893406157482766,-0.9995949548389299,769,769,769,768,15.515000343322754
1770446040867165,0.0016686326125636697,1.9321392253041267,5.144918441772461,0.01624252460896969,-0.29298970103263855,-0.0047223009169101715,-0.0033183912746608257,0.03208361193537832,9.814312934875488,-0.028434609949260704,0.0007799300354586227,-0.0008893406157482766,-0.9995949548389299,769,769,769,768,15.515000343322754
1770446040877155,0.002689685206860304,1.921538807451725,5.145057678222656,0.016257241368293762,-0.3093172013759613,-0.005112041719257832,0.0006529064266942441,0.032556649297477015,9.804646492004395,-0.02683561467065406,0.0009240959859926808,-0.0010315441068232956,-0.9996389006779461,769,769,769,768,15.515000343322754
1770446040887128,0.002689685206860304,1.921538807451725,5.145057678222656,0.016257241368293762,-0.3093172013759613,-0.005112041719257832,0.0006529064266942441,0.032556649297477015,9.804646492004395,-0.02683561467065406,0.0009240959859926808,-0.0010315441068232956,-0.9996389006779461,769,769,769,768,15.515000343322754
1770446040897217,0.002689685206860304,1.921538807451725,5.145057678222656,0.016257241368293762,-0.3093172013759613,-0.005112041719257832,-0.006615534424781799,0.029656032100321063,9.79761028289795,-0.02683561467065406,0.0009240959859926808,-0.0010315441068232956,-0.9996389006779461,769,769,769,768,15.515000343322754
1770446040907270,0.002689685206860304,1.921538807451725,5.145057678222656,0.016257241368293762,-0.3093172013759613,-0.005112041719257832,-0.006615534424781799,0.029656032100321063,9.79761028289795,-0.02683561467065406,0.0009240959859926808,-0.0010315441068232956,-0.9996389006779461,769,769,769,768,15.515000343322754
1770446040917283,0.0036778163630515337,1.9104778841137886,5.145221710205078,0.01606210321187973,-0.32380610704421997,-0.005510127637535334,-0.0032127308659255505,0.03743213787675024,9.800718307495117,-0.023458888178038307,0.0012196191454591032,-0.001316035328600416,-0.99972319226154,769,769,769,768,15.515000343322754
1770446040927274,0.0036778163630515337,1.9104778841137886,5.145221710205078,0.01606210321187973,-0.32380610704421997,-0.005510127637535334,-0.0032127308659255505,0.03743213787675024,9.800718307495117,-0.023458888178038307,0.0012196191454591032,-0.001316035328600416,-0.99972319226154,769,769,769,768,15.515000343322754
1770446040937191,0.0036778163630515337,1.9104778841137886,5.145221710205078,0.01606210321187973,-0.32380610704421997,-0.005510127637535334,-0.009703315794467926,0.04560087248683096,9.804628372192383,-0.023458888178038307,0.0012196191454591032,-0.001316035328600416,-0.99972319226154,769,769,769,768,15.515000343322754
1770446040949641,0.004665699787437916,1.89907256513834,5.145392894744873,0.015731772407889366,-0.3361446261405945,-0.005831184331327677,-0.009703315794467926,0.04560087248683096,9.804628372192383,-0.01981844570824493,0.0015047300663756356,-0.0016605436713672801,-0.9998010840121411,769,770,769,767,15.515000343322754
1770446040957089,0.004665699787437916,1.89907256513834,5.145392894744873,0.015731772407889366,-0.3361446261405945,-0.005831184331327677,-0.006113517098128796,0.04258755594492079,9.795717239379883,-0.01981844570824493,0.0015047300663756356,-0.0016605436713672801,-0.9998010840121411,769,770,769,767,15.515000343322754
